Front,Back,Tags
"Access to health records is granted by job role and patient admission status, re-evaluated dynamically as attributes change. A hospital grants access to electronic health records based on the requesting user's job role (e.g., nurse, physician, pharmacist) and the patient's current admission status. Access is re-evaluated dynamically as roles and patient status change. Which authorization model does this BEST describe?","ABAC grants access based on attributes of the subject, object, and environment evaluated against policy — often dynamically. RBAC is a subset concept; the combination of role plus patient status plus dynamic re-evaluation is the ABAC signature.",secp701::d1::context
"A regional bank is standardizing how employees reach the network from home. The information security team publishes a policy stating that multifactor authentication (MFA) is required for every remote-access session, and a standard operating procedure that requires MFA enrollment before the VPN client is installed on a laptop. Neither document contains enforcement software; a separate identity platform verifies credentials when employees connect. How should the policy and the standard operating procedure be classified as a control?","The policy and the standard operating procedure are directive controls because their purpose is to communicate required behavior — the same role played by all policies, standards, and procedures. They do not block access (preventive), threaten consequences (deterrent), or stand in for a control that could not be implemented (compensating). Enforcement is left to the separate identity platform, which is a technical control distinct from the documents themselves.",secp701::d1::context
"A firewall rule change must be reviewed by a group of stakeholders who assess risk, impact, and rollback before implementation in a maintenance window. A network engineer proposes changing the company firewall rules to allow a new vendor connection. Per the change management policy, the request must be reviewed and approved by a group of stakeholders who assess risk, impact, and rollback before implementation during a scheduled maintenance window. Which body performs this approval?","The Change Advisory Board (CAB) is the governance body that reviews changes for risk, business impact, and rollback feasibility, then approves or denies them. Change windows, backout plans, and documentation are standard CAB requirements.",secp701::d1::context
"A database security patch breaks the order-processing application during the change window. An administrator applies a database security patch during the approved change window. Immediately afterward, the order-processing application begins returning errors because the patch changed a query optimization behavior the application relied on. What should the administrator do FIRST?","A rollback plan is a mandatory part of every change request. When a change causes unexpected failure, the change owner executes the documented backout procedure first, then reports the incident through the change management process for root-cause analysis.",secp701::d1::context
"A web framework upgrade must be implemented and tested in an isolated environment that mirrors production before deployment. A development team wants to upgrade the web framework used by the company's customer portal. Before any production deployment, the team is required to implement and test the upgrade in an isolated environment that mirrors production and contains no real customer data. Which change management practice does this represent?","Sandboxing changes in an isolated environment that mirrors production is a core change management practice: it validates the change, exposes incompatibilities, and prevents unplanned production impact. Production-like staging is the standard sandbox for infrastructure and application changes.",secp701::d1::context
"The change requester cannot approve the change; the implementer cannot approve the post-implementation verification. In a company's change management process, the engineer who wrote the change request is explicitly prohibited from approving it, and the engineer who implements the change cannot be the same person who approves the post-implementation verification. Which principle does this enforce?","Separation of duties prevents fraud and error by requiring different individuals to perform request, approval, implementation, and verification steps. It is a foundational change management and internal control principle.",secp701::d1::context
An engineer must verify a firmware image was not altered in transit and was genuinely produced by the vendor. A security engineer needs to verify that a firmware image downloaded from a vendor's website has not been altered in transit and was genuinely produced by that vendor. Which cryptographic mechanism should be used?,A digital signature over the image hash provides integrity (tamper detection via hash verification) and authenticity/non-repudiation (only the vendor's private key produces a valid signature). This is the standard firmware/software distribution integrity control.,secp701::d1::context
"An attacker matches unsalted SHA-256 password hashes against a precomputed table of common password hashes. An attacker obtains the password hash database from a web application. The hashes were computed with SHA-256 and no salt. Within hours, the attacker matches most of the hashes by looking them up in a precomputed table of common passwords and their hashes. Which mitigation would have MOST effectively defeated this attack?","Salting adds a random, per-user value before hashing, which defeats precomputed rainbow tables. A slow, adaptive KDF (bcrypt, scrypt, Argon2, PBKDF2) additionally raises the computational cost of offline guessing. This is the recommended password storage approach.",secp701::d1::context
"A VPN uses ephemeral Diffie-Hellman, generating a fresh session key per connection and discarding key material after the session. A VPN gateway is configured to use ephemeral Diffie-Hellman key exchange, generating a fresh session key for every connection and discarding the key material when the session ends. What property does this configuration provide?","Perfect forward secrecy (PFS), provided by ephemeral Diffie-Hellman (DHE/ECDHE), ensures that a leaked long-term key cannot decrypt previously captured traffic because session keys are ephemeral and destroyed. PFS is a recommended VPN/TLS configuration.",secp701::d1::context
"An HSM holds a copy of the file server's master key under split custody so data can be decrypted if the administrator's key is lost. An organization stores sensitive documents in an encrypted file server. To recover data after a disaster, the organization's security officer must be able to decrypt the file server even if the original administrator's key is lost. A hardware security module (HSM) holds a copy of the master key under split custody. Which key management practice does this describe?","Key escrow — holding key copies with a trusted party or secure module, often under split custody (e.g., M-of-N) — enables authorized recovery when primary keys are lost. HSMs are the standard platform for escrowed enterprise keys.",secp701::d1::context
NIST SP 800-207 splits zero trust into a control plane (decides access) and a data plane (enforces it). A company is implementing a zero trust architecture based on NIST SP 800-207. The architect must separate the components that make access decisions from the components that enforce them. Which TWO components belong to the CONTROL plane?,The control plane decides access: the Policy Engine renders the grant/deny decision and the Policy Administrator sets up the communication path (tokens/credentials). The PEP is the data-plane enforcer that actually allows or denies the session.,secp701::d1::context
"The service is identity-aware, per-application, and continuously verifies trust instead of granting network-level access. A company replaces its remote-access VPN with a cloud-delivered service that verifies device posture and user identity on every request, then grants access only to specific applications — never to the whole network. Which technology BEST describes this service?",ZTNA (zero trust network access) is an identity-aware proxy: it verifies user identity and device posture on every request and grants access to specific applications (or resources) rather than broad network access — the hallmark of the zero trust model.,secp701::d1::context
"Digital signatures combine a hash of the message with the signer's private key. A user receives an email digitally signed by a colleague. Which key does the recipient use to verify the signature, and what does successful verification prove?","A digital signature is the hash of the message encrypted with the signer's PRIVATE key. Anyone can verify it with the signer's PUBLIC key: if the hash matches, the message is unchanged (integrity) and only the holder of that private key could have produced it (non-repudiation).",secp701::d1::context
"The CA operates a real-time responder service; no bulk list is downloaded. An application must check whether a server certificate has been revoked. Instead of downloading the full revocation list from the CA, the application queries the CA's responder in real time with the certificate's serial number and receives a signed pass/fail response. Which mechanism is in use?","OCSP (Online Certificate Status Protocol) provides real-time, per-certificate revocation status via a responder (often with stapling). CRL is the older bulk list; CSR requests issuance; RA verifies identity for issuance.",secp701::d1::context
The concern is recoverability of encrypted data when the original key holder is gone. A company must ensure that files encrypted by employees can be recovered if an employee leaves without disclosing their encryption key. Which control satisfies this requirement?,Key escrow retains a copy of encryption keys with a trusted party (or in a secure internal repository) so data can be recovered when the original key holder is unavailable — a common organizational recovery control.,secp701::d1::context
"A regional bank adopts the NIST Cybersecurity Framework as its target baseline ahead of a compliance audit. The security team inventories every control currently deployed and maps each one to the framework's functions and categories to see how the organization's posture compares with the desired target state. Management needs a clear, prioritized view of what must change before committing budget to new security investments. What does the gap analysis primarily reveal?","Gap analysis compares the organization's current security posture with a target baseline, such as a framework like the NIST CSF, and reports the differences: controls that are absent, partially implemented, or not meeting requirements. That output drives a prioritized remediation plan before the audit. It does not quantify monetary loss (quantitative risk analysis), enumerate exploitable flaws (vulnerability scanning), or measure operational performance such as response time.",secp701::d1::context
"A defense contractor's security team investigates how confidential product blueprints left the building. The employee uploaded dozens of seemingly ordinary vacation photographs to a personal cloud account, and data-loss prevention inspection found nothing suspicious because every image appeared to be a normal, viewable JPEG. Forensic analysis later extracted the blueprint data from inside the image files, which had been modified so the changes were not visually apparent. Which technique did the employee use to conceal the data?","The employee used steganography, which hides a message or file inside a carrier such as an image, audio, or video file so the carrier appears unchanged and evades inspection. Encryption would have produced visible ciphertext that a DLP tool could flag, tokenization substitutes placeholder values rather than hiding payloads in files, and hashing is a one-way integrity function that cannot carry recoverable data. Because the photos looked and opened normally, steganography is the technique that matches the scenario.",secp701::d1::context
"A pharmaceutical distributor must share shipment provenance records with several independent manufacturers and regulators who do not trust one another's systems. The security team proposes an open, distributed ledger that every party maintains a copy of, with records chained cryptographically. Which TWO properties of this storage approach make it the best fit for the requirement? (Select TWO.)","The distributor's requirement is tamper-evident provenance that independent parties can verify without trusting one another. The open ledger satisfies both: (a) chained hashes make any alteration detectable, and (b) decentralized consensus means no single party controls the record. A single-owner write model, field-level encryption, tokenization, or centralized audit logging each address a different concern (speed, confidentiality, privacy, or logging) and none removes the need for a trusted central party.",secp701::d1::context
